reaction_id,reaction_smiles
ord-69be77559cdc4497a8977cbb4d66d484,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.O=C([O-])[O-].[Cs+].[Cu][O][Cu].c1ccc(-c2ccc3ccc4ccc(-c5ccccc5)nc4c3n2)cc1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-da154aed4b3e47f5b6abf7ee72b39fca,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CS(C)=O.[Cl][Cu].[Na+].c1ccc(-c2ccc3ccc4ccc(-c5ccccc5)nc4c3n2)cc1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-82cfad1f16a94483a66d928ee6539dc2,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.O=C([O-])[O-].[Cl][Cu].[Cs+].c1ccc(-c2ccc3ccc4ccc(-c5ccccc5)nc4c3n2)cc1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-881813b5bfd34998ab3b40ad0fc1afae,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CC(C)(C)[O-].CS(C)=O.[Cl-].[Na+].c1c[n+](C2CCCCC2)cn1C1CCCCC1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-5b401d8070164b5eb559c8842ed0a9cc,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CS(C)=O.O=C([O-])[O-].[Cl-].[Cs+].c1c[n+](C2CCCCC2)cn1C1CCCCC1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-e2b857ca1be244389e62975a5789c6cc,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CS(C)=O.[Cl-].[Cu][O][Cu].[Na+].c1c[n+](C2CCCCC2)cn1C1CCCCC1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-816719dce4114ca582ebbea214453a20,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.O=C([O-])[O-].[Cl-].[Cs+].[Cu][O][Cu].c1c[n+](C2CCCCC2)cn1C1CCCCC1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-c71b17780bbd4026815e43d32d5ac91d,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CS(C)=O.[Cl-].[Cl][Cu].[Na+].c1c[n+](C2CCCCC2)cn1C1CCCCC1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-5362b915381a4963b115d8944351773b,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.O=C([O-])[O-].[Cl-].[Cl][Cu].[Cs+].c1c[n+](C2CCCCC2)cn1C1CCCCC1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-04941641cda3456697eb1ab9f0cc4935,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(=O)[O][Cu].CC(C)(C)[O-].CS(C)=O.[Cl-].[Na+].c1c[n+](C2CCCCC2)cn1C1CCCCC1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-31a6b254edbb40e9b6a0f4eca917361a,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(=O)[O][Cu].CS(C)=O.O=C([O-])[O-].[Cl-].[Cs+].c1c[n+](C2CCCCC2)cn1C1CCCCC1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-35d4c51ffb064381b3c129e01b5564af,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CS(C)=O.[Cl-].[Cu][Br].[Na+].c1c[n+](C2CCCCC2)cn1C1CCCCC1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-95e24eb0ed38426786e511267230104f,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.O=C([O-])[O-].[Cl-].[Cs+].[Cu][Br].c1c[n+](C2CCCCC2)cn1C1CCCCC1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-0a95a0ca0c00475d9632508cab017a74,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CS(C)=O.[Cl-].[Cu][I].[Na+].c1c[n+](C2CCCCC2)cn1C1CCCCC1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-ccca43fb74994f5a8db940262516100e,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.O=C([O-])[O-].[Cl-].[Cs+].[Cu][I].c1c[n+](C2CCCCC2)cn1C1CCCCC1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-a159131c92d14835a1d55ccbe79b9858,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(=O)[O][Pd][O]C(C)=O.CC(C)(C)[O-].CS(C)=O.[Cl-].[Na+].c1c[n+](C2CCCCC2)cn1C1CCCCC1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-bb13f674db474b69b43b29a98102109b,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(=O)[O][Pd][O]C(C)=O.CS(C)=O.O=C([O-])[O-].[Cl-].[Cs+].c1c[n+](C2CCCCC2)cn1C1CCCCC1>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-086a63679bb8485cb007d7eaade64988,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CC(C)(C)[O-].CS(C)=O.[Na+].c1cnc2c(c1)ccc1cccnc12>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-1f7cf006bb9d4e48907f2cee9de327bf,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CS(C)=O.O=C([O-])[O-].[Cs+].c1cnc2c(c1)ccc1cccnc12>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-c0f64d87ff824e6987dd56b7b183880e,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CS(C)=O.[Cu][O][Cu].[Na+].c1cnc2c(c1)ccc1cccnc12>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-e8d01482529441a7830b5068a7bce0b3,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.O=C([O-])[O-].[Cs+].[Cu][O][Cu].c1cnc2c(c1)ccc1cccnc12>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-ec70988745514ab6b488a0851106fc85,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CS(C)=O.[Cl][Cu].[Na+].c1cnc2c(c1)ccc1cccnc12>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-32601be4763d4c71bd77f1ce03560d53,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.O=C([O-])[O-].[Cl][Cu].[Cs+].c1cnc2c(c1)ccc1cccnc12>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-8b45e6cbc17447e9b0d7c4555700737a,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CC(C)(C)[O-].CS(C)=O.F[B-](F)(F)F.[Na+].c1c[n+](C23CC4CC(CC(C4)C2)C3)cn1C12CC3CC(CC(C3)C1)C2>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-dab042213b52431893d0da680ee7c3bc,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CS(C)=O.F[B-](F)(F)F.O=C([O-])[O-].[Cs+].c1c[n+](C23CC4CC(CC(C4)C2)C3)cn1C12CC3CC(CC(C3)C1)C2>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-4f062a55bb314872857ba299916a7eef,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CS(C)=O.F[B-](F)(F)F.[Cu][O][Cu].[Na+].c1c[n+](C23CC4CC(CC(C4)C2)C3)cn1C12CC3CC(CC(C3)C1)C2>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-429f87c61632413c81c3b13f9add31f7,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.F[B-](F)(F)F.O=C([O-])[O-].[Cs+].[Cu][O][Cu].c1c[n+](C23CC4CC(CC(C4)C2)C3)cn1C12CC3CC(CC(C3)C1)C2>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-95e0d86ac4b84a0c9b8c42146931204c,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CS(C)=O.F[B-](F)(F)F.[Cl][Cu].[Na+].c1c[n+](C23CC4CC(CC(C4)C2)C3)cn1C12CC3CC(CC(C3)C1)C2>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-68138337ce6a4b31831ed22cbd64aadd,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.F[B-](F)(F)F.O=C([O-])[O-].[Cl][Cu].[Cs+].c1c[n+](C23CC4CC(CC(C4)C2)C3)cn1C12CC3CC(CC(C3)C1)C2>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-480dae18e6184e01a804b322529282f8,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(=O)[O][Cu].CC(C)(C)[O-].CS(C)=O.F[B-](F)(F)F.[Na+].c1c[n+](C23CC4CC(CC(C4)C2)C3)cn1C12CC3CC(CC(C3)C1)C2>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-d6fa5da1408e4851bb00d6c816644fe4,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(=O)[O][Cu].CS(C)=O.F[B-](F)(F)F.O=C([O-])[O-].[Cs+].c1c[n+](C23CC4CC(CC(C4)C2)C3)cn1C12CC3CC(CC(C3)C1)C2>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-21374168da52409995fefe1b66934719,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CS(C)=O.F[B-](F)(F)F.[Cu][Br].[Na+].c1c[n+](C23CC4CC(CC(C4)C2)C3)cn1C12CC3CC(CC(C3)C1)C2>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-d5760dd24157428f8490c1411271094b,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.F[B-](F)(F)F.O=C([O-])[O-].[Cs+].[Cu][Br].c1c[n+](C23CC4CC(CC(C4)C2)C3)cn1C12CC3CC(CC(C3)C1)C2>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-635eb4de2aaf4836b41e74a98c8f5187,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CS(C)=O.F[B-](F)(F)F.[Cu][I].[Na+].c1c[n+](C23CC4CC(CC(C4)C2)C3)cn1C12CC3CC(CC(C3)C1)C2>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-7e4e8a666e8b4c30b3d57af45bc2663c,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.F[B-](F)(F)F.O=C([O-])[O-].[Cs+].[Cu][I].c1c[n+](C23CC4CC(CC(C4)C2)C3)cn1C12CC3CC(CC(C3)C1)C2>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-0d2af82f35724df7a08ffd5f7fb3fa5f,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(=O)[O][Pd][O]C(C)=O.CC(C)(C)[O-].CS(C)=O.F[B-](F)(F)F.[Na+].c1c[n+](C23CC4CC(CC(C4)C2)C3)cn1C12CC3CC(CC(C3)C1)C2>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-76e532f929674eeabddc5676a7bdcdde,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(=O)[O][Pd][O]C(C)=O.CS(C)=O.F[B-](F)(F)F.O=C([O-])[O-].[Cs+].c1c[n+](C23CC4CC(CC(C4)C2)C3)cn1C12CC3CC(CC(C3)C1)C2>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-562b4218c1ef444b98dedba7ef614118,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CC(C)(C)[O-].COc1ccnc2c1ccc1c(OC)ccnc12.CS(C)=O.[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-c74c7c2ff8a1405ab0ceeeb52495b737,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.COc1ccnc2c1ccc1c(OC)ccnc12.CS(C)=O.O=C([O-])[O-].[Cs+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-4d03b6b37ce644a89915d838d300c3b7,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].COc1ccnc2c1ccc1c(OC)ccnc12.CS(C)=O.[Cu][O][Cu].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-14e1e246a95d4ca4abd96e2de14b46d8,C1COCCN1.FC(F)(F)c1ccc(I)cc1>COc1ccnc2c1ccc1c(OC)ccnc12.CS(C)=O.O=C([O-])[O-].[Cs+].[Cu][O][Cu]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-919ddfaa203e4c0d9795b24e339b17fb,C1COCCN1.FC(F)(F)c1ccc(I)cc1>COc1ccnc2c1ccc1c(OC)ccnc12.CS(C)=O.O=C([O-])[O-].[Cl][Cu].[Cs+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-63cee744787840a497be4632d3d51c6e,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CC(C)(C)[O-].CC(C)(C)n1c[n+](C(C)(C)C)c2ccccc21.CS(C)=O.[Cl-].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-7797530898c249898f53ed9eec4db4b8,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CC(C)(C)n1c[n+](C(C)(C)C)c2ccccc21.CS(C)=O.O=C([O-])[O-].[Cl-].[Cs+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-1c1077f44540459cb10f5c2671dbd7db,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CC(C)(C)n1c[n+](C(C)(C)C)c2ccccc21.CS(C)=O.[Cl-].[Cu][O][Cu].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-22b7950954ab40ad8d3a224a8f49e0da,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)n1c[n+](C(C)(C)C)c2ccccc21.CS(C)=O.O=C([O-])[O-].[Cl-].[Cs+].[Cu][O][Cu]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-1d0c41a6b20b41648bfec7819f81231f,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CC(C)(C)n1c[n+](C(C)(C)C)c2ccccc21.CS(C)=O.[Cl-].[Cl][Cu].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-ac2ea0ae5b7d49348025b48bf2b35fe6,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)n1c[n+](C(C)(C)C)c2ccccc21.CS(C)=O.O=C([O-])[O-].[Cl-].[Cl][Cu].[Cs+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-f9b33346e3fd497eaf84ba9952f92b36,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(=O)[O][Cu].CC(C)(C)[O-].CC(C)(C)n1c[n+](C(C)(C)C)c2ccccc21.CS(C)=O.[Cl-].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-4e314780e8ef45bbbd8cffdd5c2e531d,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(=O)[O][Cu].CC(C)(C)n1c[n+](C(C)(C)C)c2ccccc21.CS(C)=O.O=C([O-])[O-].[Cl-].[Cs+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-56ace6b0fdd8416094e7a0677832b019,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CC(C)(C)n1c[n+](C(C)(C)C)c2ccccc21.CS(C)=O.[Cl-].[Cu][Br].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-39f903659ed44eaea94ba08440357fbf,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)n1c[n+](C(C)(C)C)c2ccccc21.CS(C)=O.O=C([O-])[O-].[Cl-].[Cs+].[Cu][Br]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-a2e31ab474604d329cd466654cda48b8,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CC(C)(C)n1c[n+](C(C)(C)C)c2ccccc21.CS(C)=O.[Cl-].[Cu][I].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-6b9ab7ef7f404cf08a66852aed3a9ae8,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)n1c[n+](C(C)(C)C)c2ccccc21.CS(C)=O.O=C([O-])[O-].[Cl-].[Cs+].[Cu][I]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-f73ea19b7b25442ba323e7c944957b54,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(=O)[O][Pd][O]C(C)=O.CC(C)(C)[O-].CC(C)(C)n1c[n+](C(C)(C)C)c2ccccc21.CS(C)=O.[Cl-].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-ab7c9d7ed46e4c348a32e49a1ef50c6e,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(=O)[O][Pd][O]C(C)=O.CC(C)(C)n1c[n+](C(C)(C)C)c2ccccc21.CS(C)=O.O=C([O-])[O-].[Cl-].[Cs+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-a50fd5ed0b9b4037944cadfb6abea36c,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CC(C)(C)[O-].CS(C)=O.O=C(NCc1ccccc1)C(=O)NCc1ccccc1.[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-439e4dcfb7244712bdb72dacbb79d1ff,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CS(C)=O.O=C(NCc1ccccc1)C(=O)NCc1ccccc1.O=C([O-])[O-].[Cs+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-6057be3285d045099bb1e1397b3aeb3d,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CS(C)=O.O=C(NCc1ccccc1)C(=O)NCc1ccccc1.[Cu][O][Cu].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-166ddf089a4e43568ca43df7ea6a0091,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.O=C(NCc1ccccc1)C(=O)NCc1ccccc1.O=C([O-])[O-].[Cs+].[Cu][O][Cu]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-7b3a3a02cc234924ae2b2cd3d95ef381,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.O=C(NCc1ccccc1)C(=O)NCc1ccccc1.O=C([O-])[O-].[Cl][Cu].[Cs+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-89071d63224341bca6bd2cae5178ea3d,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CC(C)(C)[O-].CS(C)=O.Cc1cc(C)c(-n2cc[n+](-c3c(C)cc(C)cc3C)c2)c(C)c1.[Cl-].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-74b8951cacf04405ac1367082242d192,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CS(C)=O.Cc1cc(C)c(-n2cc[n+](-c3c(C)cc(C)cc3C)c2)c(C)c1.O=C([O-])[O-].[Cl-].[Cs+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-ea200b8b277b493fbd8b80afc18bb377,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CS(C)=O.Cc1cc(C)c(-n2cc[n+](-c3c(C)cc(C)cc3C)c2)c(C)c1.[Cl-].[Cu][O][Cu].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-f744cae7ae6b4dd8a87754b6c4ba55a5,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.Cc1cc(C)c(-n2cc[n+](-c3c(C)cc(C)cc3C)c2)c(C)c1.O=C([O-])[O-].[Cl-].[Cs+].[Cu][O][Cu]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-172d952d08714e85a42d77016695c6ad,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.Cc1cc(C)c(-n2cc[n+](-c3c(C)cc(C)cc3C)c2)c(C)c1.O=C([O-])[O-].[Cl-].[Cl][Cu].[Cs+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-cbbe18a0633d41f493a83d5ef2048a68,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(=O)[O][Cu].CS(C)=O.Cc1cc(C)c(-n2cc[n+](-c3c(C)cc(C)cc3C)c2)c(C)c1.O=C([O-])[O-].[Cl-].[Cs+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-222c295ce39745e18a663278659d9ecc,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.Cc1cc(C)c(-n2cc[n+](-c3c(C)cc(C)cc3C)c2)c(C)c1.O=C([O-])[O-].[Cl-].[Cs+].[Cu][Br]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-fd06806883384c69940f84bc6926be61,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.Cc1cc(C)c(-n2cc[n+](-c3c(C)cc(C)cc3C)c2)c(C)c1.O=C([O-])[O-].[Cl-].[Cs+].[Cu][I]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-2584262fe08e4ce8809dab7d8d63b9f0,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(=O)[O][Pd][O]C(C)=O.CC(C)(C)[O-].CS(C)=O.Cc1cc(C)c(-n2cc[n+](-c3c(C)cc(C)cc3C)c2)c(C)c1.[Cl-].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-6a53949b1ab84eea87e80f9ea8a43937,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(=O)[O][Pd][O]C(C)=O.CS(C)=O.Cc1cc(C)c(-n2cc[n+](-c3c(C)cc(C)cc3C)c2)c(C)c1.O=C([O-])[O-].[Cl-].[Cs+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-d04fce02c24a410db7e2c43dc55f536b,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CC(C)(C)[O-].CS(C)=O.O=C(NCc1cccc2ccccc12)C(=O)NCc1cccc2ccccc12.[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-1a66b410d2b24dd9ba7ac02d76afee46,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CS(C)=O.O=C(NCc1cccc2ccccc12)C(=O)NCc1cccc2ccccc12.O=C([O-])[O-].[Cs+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-57ebb65fdec742c8abe4a05841db9481,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CS(C)=O.O=C(NCc1cccc2ccccc12)C(=O)NCc1cccc2ccccc12.[Cu][O][Cu].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-c441e5904d4749af8949a669793ec59b,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.O=C(NCc1cccc2ccccc12)C(=O)NCc1cccc2ccccc12.O=C([O-])[O-].[Cs+].[Cu][O][Cu]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-742f335c8caa4106b53f523d425a1b06,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CS(C)=O.O=C(NCc1cccc2ccccc12)C(=O)NCc1cccc2ccccc12.O=C([O-])[O-].[Cl][Cu].[Cs+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-b478aeb9ccc042979f9c59a412e8dc8b,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CC(C)(C)[O-].CC(C)c1cccc(C(C)C)c1N1C=[N+](c2c(C(C)C)cccc2C(C)C)CC1.CS(C)=O.[Cl-].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-51f42ab99e544b4ca491206dac0aeffd,C1COCCN1.FC(F)(F)c1ccc(I)cc1>C1=[CH]2CCC=[CH](CC1)[Ni]21[CH]2=CCC[CH]1=CCC2.CC(C)c1cccc(C(C)C)c1N1C=[N+](c2c(C(C)C)cccc2C(C)C)CC1.CS(C)=O.O=C([O-])[O-].[Cl-].[Cs+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-aa90d4b4e9b9450c94ca7e70fe10b891,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CC(C)c1cccc(C(C)C)c1N1C=[N+](c2c(C(C)C)cccc2C(C)C)CC1.CS(C)=O.[Cl-].[Cu][O][Cu].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-f6f6e5ee0970485e913f0f9e47116244,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)c1cccc(C(C)C)c1N1C=[N+](c2c(C(C)C)cccc2C(C)C)CC1.CS(C)=O.O=C([O-])[O-].[Cl-].[Cs+].[Cu][O][Cu]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-ab3ef5794b7c438b9dc9a121a525b337,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)(C)[O-].CC(C)c1cccc(C(C)C)c1N1C=[N+](c2c(C(C)C)cccc2C(C)C)CC1.CS(C)=O.[Cl-].[Cl][Cu].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-3b646b97f4754511804b1e925d587784,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(C)c1cccc(C(C)C)c1N1C=[N+](c2c(C(C)C)cccc2C(C)C)CC1.CS(C)=O.O=C([O-])[O-].[Cl-].[Cl][Cu].[Cs+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
ord-a5cf6911e9d24fbfad74598da71e5921,C1COCCN1.FC(F)(F)c1ccc(I)cc1>CC(=O)[O][Cu].CC(C)(C)[O-].CC(C)c1cccc(C(C)C)c1N1C=[N+](c2c(C(C)C)cccc2C(C)C)CC1.CS(C)=O.[Cl-].[Na+]>FC(F)(F)c1ccc(N2CCOCC2)cc1
